"","uniqueid","speakers","doc_id","episode","season","total_theater","twss","etitle","diversity","michael","jim","pam","dwight","jan","phyllis","stanley","oscar","angela","kevin","ryan","toby","kelly","meredith","darryl","creed","david","andy","robert","holly","erin","gabe","nellie","total","episodeCorrected.x","X","Season","EpisodeTitle","About","Ratings","Votes","Viewership","Duration","Date","GuestStars","Director","Writers","episodeCorrected.y"
"93","6x2","Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar David Wallace Michael David Michael David Jim Pam Michael Jim Michael David Michael David Michael David Michael Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Darryl Toby Darryl Dwight Darryl Dwight Darryl Dwight Darryl Dwight Toby Darryl Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Michael Jim Michael David Michael Creed Michael Creed Michael Creed Michael Creed Michael Pam Kelly Pam Kelly Pam Pam Kelly Andy Michael Andy Phyllis Andy Michael Michael Michael Michael Andy Stanley Andy Kevin Andy David Andy David Jim David David Erin Michael Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Dwight Toby Pam Ryan Pam Ryan Pam Ryan Pam Ryan Pam Ryan Pam David Michael David Michael David Michael David Michael David Michael David Michael David Michael David Michael David Michael David Jim David Michael Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Dwight Toby Darryl Gwenneth Darryl Dwight Darryl Dwight Toby Darryl Dwight Darryl Gwenneth David Michael David Michael David Michael David Michael David Michael David Toby Darryl Dwight Toby Dwight Darryl Dwight Toby Darryl Dwight Toby Dwight Darryl Dwight Toby Toby Michael Jim Michael Jim Michael Jim Erin Michael Erin Michael Michael David Michael David Michael Jim David Michael David Jim Michael David Michael David Dwight Michael Dwight Michael Stanley Michael Phyllis Michael Jim Dwight Meredith Pam Meredith Pam Meredith Pam Meredith Pam Meredith Pam Meredith Angela Pam Angela Pam Angela","06x02","02","06",0.162280701754386,0,"The Meeting",2.37780689463804,0.269961977186312,0.0684410646387833,0.091254752851711,0.121673003802281,0,0.00760456273764259,0.00760456273764259,0.026615969581749,0.0114068441064639,0.00380228136882129,0.0190114068441065,0.0988593155893536,0.0114068441064639,0.0228136882129278,0.0570342205323194,0.0152091254752852,0.129277566539924,0.026615969581749,0,0,0.0114068441064639,0,0,263,2,92,6,"The Meeting","Michael sabotages--then promotes--Jim's efforts at getting a promotion, while Dwight and Toby try to prove that Darryl has submitted a fraudulent medical claim.",8.1,2349,7.33,30," 24 September 2009","","Randall Einhorn","Aaron Shure",2
"94","6x3","Dwight Michael Dwight Jim Dwight Jim Dwight Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Jim Jim Dwight Jim Dwight Dwight Erin Michael Jim Michael Jim Michael Stanley Oscar Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Phyllis Pam Ryan Phyllis Pam Pam Phyllis Pam Phyllis Pam Phyllis Michael Jim Michael Jim Michael Jim Stanley Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Kelly Michael Jim Michael Erin Michael David Wallace Michael Jim David Wallace Michael David Wallace Jim David Wallace Michael David Wallace Jim Michael David Wallace Jim Michael Jim Michael Michael Jim Creed Meredith Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Kevin Pam Kevin Pam Kevin Pam Kevin Pam Kevin Pam Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Meredith Jim Oscar Angela Oscar Jim Oscar Jim Kelly Kevin Kelly Oscar Kelly Dwight Jim Dwight Oscar Kevin Oscar Creed Angela Meredith Kevin Dwight Meredith Jim Michael Angela Stanley Michael Andy Meredith Jim Meredith Oscar Michael Oscar Phyllis Michael Jim Michael Jim Michael Jim Oscar Kevin Angela Meredith Dwight Meredith Dwight Creed Jim Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Erin Dwight Dwight Oscar Dwight Michael Kevin Pam Kevin Pam Jim Kevin Oscar Meredith Phyllis Angela Andy Phyllis Andy Phyllis Dwight Phyllis Dwight Michael Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Phyllis Kevin Phyllis Jim Phyllis Jim Michael Jim Michael Jim Michael Ryan Pam Ryan Pam Ryan Pam Ryan Pam Pam Pam","06x03","03","06",0.1640625,0,"The Promotion",2.12908400836957,0.285234899328859,0.298657718120805,0.0604026845637584,0.0906040268456376,0,0.0436241610738255,0.0100671140939597,0.0402684563758389,0.0167785234899329,0.0436241610738255,0.0167785234899329,0,0.0134228187919463,0.0302013422818792,0,0.0100671140939597,0.0201342281879195,0.0100671140939597,0,0,0.0100671140939597,0,0,298,3,93,6,"The Promotion","Jim discovers just how hard being the boss can be when David Wallace forces Michael and him to determine which employees will be getting a raise.",8,2344,7.28,30," 1 October 2009","","Jennifer Celotta","Jennifer Celotta",3
"95","6x4","Pam Jim Dwight Pam Phyllis Dwight Meredith Pam Andy Michael Jim Pam Michael Jim Michael Erin Jim Kevin Jim Kevin Dwight Pam Jim Angela Pam Angela Jim Pam Angela Michael Angela Michael Pam Dwight Pam Jim Pam Michael Andy Michael Andy Michael Dwight Michael Dwight Kevin Michael Dwight Michael Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Micheal Dwight Michael Dwight Michael Kevin Andy Kelly Andy Erin Andy Pam Jim Pam Jim Pam Jim Pam Jim Pam Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Jim Front Desk Clerk Jim Front Desk Clerk Jim Pam Front Desk Clerk Pam Front Desk Clerk Andy Jim Pam Dwight Michael Front Desk Clerk Michael Front Desk Clerk Dwight Front Desk Clerk Dwight Front Desk Clerk Dwight Front Desk Clerk Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Michael Dwight Michael Dwight Michael Dwight Michael Michael Stanley Michael Stanley Michael Stanley Michael Stanley Michael Erin Kelly Michael Toby Michael Mr. Halpert Pam Jim Mr. Halpert Michael Jim Mr. Halpert Michael Mr. Halpert Michael Mr. Halpert Michael Jim Michael Jim Michael Pam Mema Pam Mema Jim Mr. Beesly Jim Mr. Beesly Dwight Little Girl Dwight Kids Dwight Pam Oscar Penny Kevin Oscar Pam Oscar Kevin Penny Kevin Penny Kevin Oscar Penny Kevin Pam Kevin Ryan Meredith Ryan Andy Kevin Andy Isabel Michael Dwight Michael Dwight Michael Dwight Pete Tom Pete Tom Pete Michael Tom Pete Tom Pete Michael Dwight Michael Dwight Michael Dwight Michael Jim Michael Jim Pete Jim Pam Jim Mema Jim Michael Mema Michael Jim Michael Jim Michael Pam Michael Pam Michael Jim Michael Jim Everyone Mema Pam Michael Jim Michael Jim Michael Pam Jim Michael Pam Jim Michael Michael Mema Michael Michael Mema Michael Mema Michael Mema Michael Mema Michael Mema Michael Mema Michael Mema Michael Andy Kevin Andy Kevin Andy Andy Andy Angela Pam Angela Pam Angela Pam Angela Angela Pam Michael Dwight Michael Dwight Michael Kevin Oscar Kevin Dwight Michael Isabel Dwight Dwight Michael Dwight Dwight Michael Dwight Michael Dwight Michael Dwight Michael Erin Andy Kelly Andy Erin Kevin Andy Erin Kevin Andy Pam Andy Pam Andy Pam Jim Pam Pam Pam Jim Pam Jim Michael Pam Jim Dwight Jim Pam Jim Michael Pam Jim Pam Michael Michael and Dwight Dwight Jim Dwight Michael Dwight Michael Dwight Michael Andy Pam Andy Pam Andy Pam Andy Andy Andy Pam Andy Michael Hotel Employee Kevin Hotel Employee Kevin Hotel Employee Hotel Manager Kevin Hotel Manager Kevin Hotel Manager Kevin Hotel Manager Kevin Hotel Employee Kevin Dwight Isabel Dwight Isabel Dwight Isabel Dwight Isabel Dwight Isabel Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Dwight Michael Michael Dwight Michael Dwight Michael Dwight Michael Stanley Phyllis Angela Oscar Kevin Erin Andy Erin Andy Meredith Andy Meredith Andy Meredith Andy Jim Erin Andy Michael Dwight Penny Pam Pam's mom Pam Pam's mom Pam Pam's mom Pam Pam's mom Penny Pam Isabel Pam Jim Pam Jim Pam Dwight Isabel Dwight Isabel Dwight Michael Isabel Michael Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Phyllis Angela Oscar Kevin Oscar Kevin Michael Pam's mom Michael Pam's mom Michael Pam's mom Michael Erin Angela Michael Pam's mom Michael Pam's mom Michael Michael Pam's mom Michael Tom Halpert Michel Tom Pete Halpert Michael Tom and Pete Meredith Stanley Kevin Stanley Kevin Oscar Dwight Toby Dwight Toby Dwight Toby Pam's dad Ryan Jim Michael Jim Pam Tom Penny Pam Penny Pam Pam Penny Pam Penny Michael Pam Jim Kevin","06x04","04","06",0.178649237472767,0,"Niagara ",2.86356291130382,0.280353200883002,0.119205298013245,0.152317880794702,0.183222958057395,0,0.00662251655629139,0.0154525386313466,0.0198675496688742,0.0264900662251656,0.0662251655629139,0.00662251655629139,0.00883002207505519,0.00662251655629139,0.0132450331125828,0,0,0,0.0728476821192053,0,0,0.022075055187638,0,0,453,4,94,6,"Niagara: Part 1","The Office travels to Niagara Falls to celebrate Jim and Pam's wedding under strict orders not to mention Pam's pregnancy. Michael, Dwight, and Andy all want to hook up with guests at the wedding and Michael and Dwight meet twins.",9.4,4560,9.42,30," 8 October 2009","","Paul Feig","Greg Daniels | Mindy Kaling",4
"96","6x5","Michael Toby Michael Toby Michael Andy Michael Andy Andy Michael Creed Michael Meredith Michael Meredith Michael Meredith Michael Ryan Michael Ryan Michael Erin Michael Erin Michael Erin Michael Grotti Michael Grotti Grotti Michael Grotti Michael Michael Kevin Andy Dwight Grotti Michael Grotti Michael Grotti Michael Grotti Michael Michael Grotti Andy Michael Dwight Michael Andy Michael Andy Dwight Oscar Dwight Michael Andy Oscar Michael Andy Dwight Michael Oscar Oscar Toby Michael Ryan Ryan Michael Andy and Dwight Oscar Andy Oscar Phyllis Andy Oscar Dwight Michael Dwight Michael Jim Oscar Jim Oscar Jim Pam Oscar Pam Oscar Michael Andy Michael Dwight Michael Michael Andy Michael Michael Andy Michael Dwight Michael Dwight Andy Michael Andy Michael Dwight Andy Dwight Michael Andy Dwight Andy Dwight Andy Michael Andy Michael Andy Andy Michael Andy Dwight Andy Michael Andy Dwight Michael Michael Andy Dwight Andy Michael Dwight Michael Michael Grotti Michael Grotti Andy Dwight Grotti Michael Grotti Michael Grotti Waitress Kevin Credit card rep Kevin Rep Kevin Rep Kevin Rep Kevin Rep Kevin Rep Kevin Rep Kevin Grotti Dwight Michael Andy Michael Waitress Grotti Waitress Michael Waitress Michael Waitress Andy Michael Dwight Michael Waitress Michael Dwight Michael Waitress Michael Oscar Kevin Oscar Kevin Oscar Kevin Oscar Kevin Michael Grotti Andy Grotti Woman Andy Woman Andy Michael Grotti Andy Woman Michael Grotti Michael Grotti Michael Dwight Michael Dwight Michael Dwight Michael Andy Kid Andy Woman Andy Grotti Andy Grotti Andy Dwight Andy Dwight Andy Grotti Dwight Dwight Michael Andy Michael Dwight Michael Dwight Michael Dwight Michael Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Michael Oscar Michael Oscar Michael Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Dwight Michael Andy Dwight Andy Michael Andy Dwight Michael Michael Grotti Michael Grotti Michael Grotti Michael Grotti Michael Grotti Michael Andy Michael Dwight Michael Dwight Michael Grotti Michael Dwight and Andy Michael Andy Michael Dwight Dwight Andy Michael Michael Dwight Oscar Michael Erin Michael Erin Michael Michael Erin Michael Pam Kevin Pam Kevin Pam Kevin Kevin","06x06","06","06",0.129568106312292,0,"Mafia",2.17096518825303,0.389078498293515,0.0443686006825939,0.0170648464163823,0.170648464163823,0,0.00341296928327645,0,0.0614334470989761,0,0.0580204778156997,0.0136518771331058,0.0102389078498294,0,0.0102389078498294,0,0.00341296928327645,0,0.197952218430034,0,0,0.0204778156996587,0,0,293,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","6x6","Erin Kevin Kelly Jim Pam Jim Kelly Jim Pam Jim Pam Michael Dwight Michael Dwight Michael Dwight Michael Jim Michael Pam Michael Michael Meredith Pam Meredith Pam Meredith Michael Pam Dwight Jim Dwight Jim Dwight Dwight Dwight Jim Dwight Pam Erin Pam Erin Pam Erin Pam Erin Pam Erin Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Toby Jim Toby Michael Toby Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Michael Erin Michael Erin Jim Pam Jim Pam Jim Pam Jim Michael Pam Michael Erin Michael Erin Pam Michael Pam Michael Pam Michael Michael Jim Michael Jim Michael Jim Michael Pam Jim Michael Jim Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Dwight Michael Dwight Michael Dwight Michael Dwight Pam Jim Pam Jim Pam Jim Andy Jim Andy Jim Andy Jim Andy Jim Andy Dwight Andy Dwight Andy Michael Andy Michael Pam Jim Michael Dwight Michael Meredith Michael Pam Michael Various Michael Pam Michael Angela Jim Michael Angela Michael Jim Kevin Angela Kevin Michael Kevin Michael Angela Jim Oscar Jim Pam Michael Pam Kevin Andy Michael Phyllis Creed Pam Oscar Michael Phyllis Oscar Pam Dwight Michael Pam Michael Ryan Michael Pam Michael Pam Michael Pam Pam Oscar Angela Oscar Pam Oscar Pam Kelly Ryan Kelly Ryan Kelly Erin Dwight Ryan Kelly Dwight Kelly Dwight Kelly Dwight Kelly Dwight Ryan Dwight Ryan Kelly Ryan Michael Toby Michael Toby Michael Toby Michael Toby Michael Toby Michael Toby Michael Toby Toby Toby Pam Toby Pam Michael Toby Pam Michael Pam Toby Michael Stanley Pam Michael Pam Jim Michael Pam Michael Pam Michael Pam Michael Pam Michael Jim Pam Jim Michael Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Michael Erin Michael Jim Pam Jim Pam Jim Pam Jim Pam Jim Pam Jim Kevin Dwight","06x07","07","06",0.370044052863436,0,"The Lover",2.14263663592384,0.270967741935484,0.190322580645161,0.190322580645161,0.0967741935483871,0,0.00645161290322581,0.0032258064516129,0.0193548387096774,0.0161290322580645,0.0193548387096774,0.0225806451612903,0.0483870967741935,0.032258064516129,0.0129032258064516,0,0.0032258064516129,0,0.0290322580645161,0,0,0.0387096774193548,0,0,310,6,96,6,"Mafia","Michael meets with an insurance salesman that visits the office and is later convinced by Dwight and Andy that he is part of the mafia.",7.6,2464,8.1,30," 15 October 2009","Mike Starr","David Rogers","Brent Forrester",6
"98","6x7","Michael Kids Michael Jim Michael Darryl Angela Kelly Darryl Creed Ryan Darryl Meredith Darryl Dwight Darryl Jim Darryl Kids Michael Michael Michael Darryl Michael Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Erin Jim Erin Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Michael Jim Michael Jim Michael Jim Michael Michael Jim Michael Jim Jim Pam Andy Pam Andy Pam Andy Pam Andy Pam Andy Michael Erin Michael Phyllis Michael Angela Jim Meredith Michael Dwight Michael Jim Michael Secretary Andy Secretary Pam Andy Erin Michael Stanley Michael Erin Michael Phyllis Michael Oscar Jim Michael Angela Michael Kevin Michael Jim Pam Customer Andy Customer Andy Customer Pam Andy Customer Pam Andy Pam Pam Andy Pam Andy Michael Erin Michael Erin Michael Kevin Stanley Michael Stanley Dwight Michael Dwight Creed Michael Oscar Phyllis Dwight Michael Michael Michael Phyllis Michael Kevin Michael Meredith Michael Angela Michael Dwight Michael Dwight Michael Oscar Dwight Oscar Kelly Dwight Michael Kevin Michael Meredith Michael Meredith Andy Keena Gifford Andy Pam Keena Gifford Pam Andy Pam Andy Pam Andy Pam Keena Gifford Pam Andy Pam Andy Pam Keena Gifford Andy Keena Gifford Andy Angela Phyllis Erin Michael Erin Michael Erin Oscar Michael Erin Michael Creed Jim Michael Dwight Michael Andy Keena Gifford Andy Pam Andy Pam Andy Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Michael Phyllis Michael Dwight Michael Kevin Oscar Angela Kevin Angela Michael Jim Kevin Andy Pam Andy Pam Andy Pam Pam Andy Pam Andy Pam Andy Pam Andy Pam Andy Pam Andy Andy Meredith Jim Oscar Jim Phyllis Jim Phyllis Michael Phyllis Kevin Oscar Kevin Jim Michael Jim Michael Jim Michael Meredith Kevin Oscar Jim Angela Jim Oscar Dwight Jim Michael Jim Angela Jim Dwight Dwight Jim Michael Meredith Oscar Michael Jim Michael Jim Michael Pam Erin Pam Erin Erin Pam Erin Pam Erin Pam Erin Pam","06x08","08","06",0.135531135531136,0,"Koi Pond",2.44233562446649,0.277027027027027,0.158783783783784,0.125,0.0472972972972973,0,0.0304054054054054,0.0101351351351351,0.0371621621621622,0.0304054054054054,0.0337837837837838,0.00337837837837838,0,0.00675675675675676,0.027027027027027,0.0236486486486486,0.0101351351351351,0,0.121621621621622,0,0,0.0574324324324324,0,0,296,7,97,6,"The Lover","Jim and Pam return from their honeymoon and learn, to their horror, that Michael is dating Pam's mom. Meanwhile, Dwight gives Jim a ""gift""--which actually has a listening device attached to it.",8.6,2590,8.52,30," 22 October 2009","","Lee Eisenberg","Lee Eisenberg | Gene Stupnitsky",7
"99","6x8","Dwight Stanley Dwight Andy Dwight Phyllis Andy Dwight Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Dwight Dwight Pam Dwight Pam Pam Erin Ryan Erin Ryan Helene Pam Helene Michael Michael Angela Pam Michael Kevin Michael Helene Kelly Helene Michael Helene Michael Kevin Michael Pam Michael Pam Erin Pam Jim Pam Jim Pam Jim Pam Jim Creed Creed Helene Pam Helene Jim Michael Pam Michael Pam Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Michael Hostess Pam Helene Michael Pam Michael Helene Michael Helene Michael Pam Helene Pam Michael Helene Jim Michael Helene Michael Helene Michael Michael Pam Helene Pam Jim Pam Helene Michael Pam Michael Pam Michael Helene Michael Helene Michael Helene Michael Helene Michael Helene Michael Helene Michael Helene Michael Michael Andy Dwight Oscar Dwight Andy Dwight Andy Dwight Michael Pam Michael Helene Michael Pam Helene Pam Michael Helene Michael Helene Jim Helene Jim Pam Michael Helene Michael Helene Jim Pam Helene Pam Michel Helene Michael Helene Pam Jim Michael Andy Dwight Andy Dwight Andy Dwight Pam Michael Pam Michael Pam Michael Pam Helene Michael Helene Michael Michael Pam Michael Pam Michael Pam Michael Jim Michael Pam Michael Helene Helene Michael Jim Andy Dwight Andy Dwight Andy Dwight Andy Dwight Andy Dwight Michael Pam Michael Pam Michael Pam Michael Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Michael Pam Pam Pam Michael Ryan Michael Ryan Kelly Ryan Michael Ryan Michael Kelly Michael Kelly Ryan Michael Ryan Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Jim Jim Michael Jim Michael Jim Michael Jim Michael Jim Michael Toby Pam Toby Pam Toby Toby Pam Toby Pam Pam Toby Meredith Kevin Oscar Kevin Oscar Kevin Michael Michael Kevin Michael Kelly Pam Pam Michael Pam Angela Michael Pam Michael Pam Michael Pam Pam Michael Phyllis Pam Michael Pam Jim Pam Dwight Michael Dwight Michael Michael Dwight Michael Dwight Michael Dwight Michael Dwight Michael Dwight Dwight Michael","06x09","09","06",0.203389830508475,0,"Double Date",2.09419047900944,0.335443037974684,0.0791139240506329,0.215189873417722,0.158227848101266,0,0.00632911392405063,0.00316455696202532,0.00949367088607595,0.00632911392405063,0.0189873417721519,0.0253164556962025,0.0189873417721519,0.0158227848101266,0.00316455696202532,0,0.00632911392405063,0,0.0886075949367089,0,0,0.00949367088607595,0,0,316,8,98,6,"Koi Pond","Michael is upset when he becomes the butt of all the office jokes after he falls in a koi pond. Andy and Pam go out together on some cold calls, and everybody mistakes them as a married couple.",8.2,2348,8.2,30," 29 October 2009","","Reginald Hudlin","Warren Lieberstein | Halsted Sullivan",8
"100","6x9","Dwight Jim Dwight Jim Dwight Kevin Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Michael Andy Michael Andy Michael Andy Dwight Michael Dwight Michael Dwight Michael Dwight Michael Erin Michael Pam Michael Oscar Michael Jim Andy Phyllis Michael Stanley Oscar Michael Oscar Michael Dwight David Wallace's Secretary Michael David Wallace's Secretary Michael Kevin Michael Kevin Michael Kelly Andy Jim Michael Jim Michael Jim Michael Jim Michael Jim Jim Jim Dwight Jim Michael Michael Meredith Michael Jim Michael Jim Michael Jim Voice on CD player Stanley Michael Stanley Michael Stanley Michael Michael Kevin Michael Andy Erin Andy Erin Andy Angela Michael Angela Pam Angela Michael Michael Oscar Michael Ryan Michael Jim Andy Pam Meredith Pam Andy Kevin Andy Kevin Phyllis Dwight Michael Dwight Andy Michael Michael Kevin Creed Michael Creed Michael Andy Erin Andy Erin Andy Dwight Angela Dwight Dwight Kevin Erin Meredith Erin Kevin Andy Oscar Phyllis Oscar Michael Oscar Jim Michael Voice on CD player Phyllis Michael Jim Kevin Angela Jim Kevin Angela Jim Michael Jim Michael Dwight Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Andy Erin Dwight Michael Dwight Michael Dwight Michael Dwight Michael Pam Jim Pam Jim Jim Pam Michael Jim Michael Pam Michael Jim Michael Meredith Dwight Jim Michael Jim Jim Michael Michael Erin Michael Erin Michael Oscar Michael Jim Jim David Jim David Jim David Jim David Jim Pam Jim Phyllis Jim Michael Jim Stanley Jim Stanley Dwight Michael Jim Michael Andy Dwight Andy Michael Dwight Michael Dwight Michael Jim Jim Pam Jim Pam","06x10","10","06",0.282722513089005,0,"m*rder",2.39874808255269,0.271604938271605,0.193415637860082,0.0452674897119342,0.123456790123457,0,0.0205761316872428,0.0246913580246914,0.0329218106995885,0.0246913580246914,0.0452674897119342,0.00411522633744856,0,0.00411522633744856,0.0164609053497942,0,0.00823045267489712,0.0246913580246914,0.0987654320987654,0,0,0.0617283950617284,0,0,243,9,99,6,"Double Date","Michael sparks more anger from Pam when he breaks up with her mom on her birthday after he finds out she's 58, and Dwight unsuccessfully tries to get everyone in the office to owe him a favor.",8.1,2314,7.94,30," 5 November 2009","","Seth Gordon","Charlie Grandy",9
"101","6x10","Oscar Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Pam Dwight Stanley Dwight Stanley Dwight Andy Dwight Pam Jim Pam Jim Michael Pam Michael Pam Michael Meredith Michael Andy Pam Phyllis Dwight Kevin Andy Michael Phyllis Michael Oscar Michael Oscar Michael Oscar Erin Michael Erin Kevin Michael Michael Michael Dwight Erin Oscar Michael Dwight Andy Michael Limo Driver Michael Limo Driver Michael Jim & Pam Ryan Michael Oscar Michael Andy Michael Dwight Michael Dwight Andy Michael Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Andy Michael Dwight Andy Dwight Michael Andy Michael Laurie Michael Laurie Michael Laurie Michael Laurie Michael Andy Dwight Michael Michael Laurie Michael David Michael David Michael David Alan Michael David Michael Registrar Dwight Dwight Oscar Andy Oscar Andy Dwight Michael Security Michael Security Alan Michael Alan Michael David Michael Alan Woman in line Man in line Dwight Woman in line Dwight Woman in line Dwight Alan Dwight Alan Jim Phyllis Jim Phyllis Jim Stanley Phyllis Jim Phyllis Stanley Phyllis Jim Pam Jim Kevin Jim Kevin Jim Pam Oscar Andy Andy David Shareholder Michael Female Shareholder Second Shareholder Alan Ryan Creed Jim Pam Jim Pam Jim Pam Jim Pam Alan Third Shareholder Michael Fourth Shareholder Michael Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Ryan Jim Michael O'Keefe Alan Michael David Michael David Michael O'Keefe Michael O'Keefe Michael David Michael Michael Alan Michael David Michael David Michael Michael Jim Ryan Jim Ryan Jim Ryan Jim Ryan Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael Oscar Michael O'Keefe Michael Michael Michael O'Keefe Michael Alan Dwight Alan Dwight","06x11","11","06",0.213953488372093,0,"Shareholder Meeting",2.6958594929114,0.300884955752212,0.168141592920354,0.0575221238938053,0.115044247787611,0,0.0309734513274336,0.0176991150442478,0.079646017699115,0,0.0176991150442478,0.079646017699115,0,0,0.00442477876106195,0,0.00442477876106195,0.0486725663716814,0.0619469026548673,0,0,0.0132743362831858,0,0,226,10,100,6,"Murder","The entire office is preoccupied about rumors of Dunder Mifflin's bankruptcy. Michael tries to create a distraction by engaging everyone in murder-mystery game, but Jim wonders if that is a good idea.",8.7,2761,7.76,23," 12 November 2009","","Greg Daniels","Daniel Chun",10
"102","6x11","Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Michael Andy Jim Andy Jim Andy Jim Andy Andy Jim Andy Jim Andy Erin Michael Erin Michael Erin Erin Michael Erin Michael Erin Michael Jim Michael Jim Michael Erin Michael Jim Michael Jim Michael Jim Michael Jim Michael Andy Dwight Dwight Erin Pam Erin Pam Michael Phyllis Stanley Stanley Pam Michael Pam Michael Erin Pam Michael Pam Michael Pam Michael Michael Pam Michael Pam Michael Erin Pam Michael Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Dwight Jim Mikela Michael Mikela Michael Erin Michael Mikela Michael Mikela Michael Erin Mikela Michael Mikela Michael Michael Mikela Michael Students Teacher Students Lefevre Students Michael Dwight Kevin Dwight Kevin Dwight Dwight Kevin Dwight Oscar Dwight Teacher Lefevre Michael Jim Andy Everyone Oscar Dwight Jim Kevin Jim Angela Jim Angela Jim Dwight Jim Phyllis Teacher Michael Teacher Michael Zion Michael Michael Mikela Michael Lefevre Michael Students Michael Jim Andy Jim Dwight Creed Pam Phyllis Dwight Pam Andy Phyllis Dwight Pam Andy Pam Jim Deliveryman Jim Kevin Angela Dwight Kelly Stephanie Dwight Stephanie Dwight Dwight Dwight Lefevre Michael Lefevre Michael Lefevre Michael Lefevre Michael Lefevre Michael Lefevre Michael Lefevre Michael Lefevre Michael Jim David Wallace Jim David Jim David Jim David Jim Dwight  David Jim David Dwight David Dwight Jim Dwight David Jim David Dwight Jim Dwight Erin Michael Erin Michael Erin Michael Erin Michael Erin Michael Erin Michael Erin Michael Erin Michael Michael and Erin Jim Dwight Ryan Dwight Ryan Dwight Ryan Dwight Ryan","06x12","12","06",0.115384615384615,0,"Scott's Tots",2.46263862113972,0.292576419213974,0.165938864628821,0.0611353711790393,0.152838427947598,0,0.0174672489082969,0.00873362445414847,0.00873362445414847,0.0131004366812227,0.0218340611353712,0.0174672489082969,0,0.00436681222707424,0,0,0.00436681222707424,0.0393013100436681,0.0960698689956332,0,0,0.0960698689956332,0,0,229,11,101,6,"Shareholder Meeting","Michael speaks out of line at the Dunder Mifflin shareholders meeting and creates a big problem for management, while Jim discovers that nobody in the office thinks he's the ""real"" boss.",8.2,2336,7.43,30," 19 November 2009","","Charles McDougall","Justin Spitzer",11
